observable,sintetico,base,PROV,timestamp,RADIO_REF_ID,DPTO,valor,frac
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11084,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11085,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11086,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11087,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11088,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11089,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11090,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11091,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11092,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11093,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11094,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11095,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11096,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11097,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11098,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11099,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11100,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11101,6749,1.0,0.2
Total,mean,Personas,6,2022-08-16 19:41:37.322681,11102,6749,1.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5910,6408,3220.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5911,6408,2095.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5912,6408,3115.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5913,6408,2665.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5914,6408,3135.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5915,6408,1650.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5916,6408,3035.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5917,6408,3675.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5918,6408,3590.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5919,6408,1990.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5920,6408,4940.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5921,6408,3575.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5922,6408,3660.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5923,6408,220.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5924,6408,930.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5925,6408,1605.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5926,6408,2650.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5927,6408,3130.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5928,6408,3110.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5929,6408,3200.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5930,6408,3185.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5931,6408,1830.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5932,6408,2095.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5933,6408,3660.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5934,6408,4565.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5935,6408,4465.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5936,6408,3575.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5937,6408,2595.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5938,6408,965.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5939,6408,940.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5940,6408,3860.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5941,6408,2485.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5942,6408,2715.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5943,6408,2915.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5944,6408,4480.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5945,6408,6115.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5946,6408,2635.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5947,6408,1960.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5948,6408,4415.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5949,6408,6355.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5950,6408,2530.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5951,6408,5230.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5952,6408,3410.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5953,6408,2580.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5954,6408,3820.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5955,6408,5390.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5956,6408,3695.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5957,6408,5105.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5958,6408,2800.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5959,6408,3595.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5960,6408,2445.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5961,6408,3230.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5962,6408,3330.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5963,6408,2865.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5964,6408,1210.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5965,6408,2310.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5966,6408,2675.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5967,6408,2720.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5968,6408,2840.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5969,6408,2030.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5970,6408,2475.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5971,6408,2410.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5972,6408,3150.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5973,6408,1655.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5974,6408,2585.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5975,6408,2185.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5976,6408,2845.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5977,6408,750.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5978,6408,2750.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5979,6408,2230.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5980,6408,2580.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5981,6408,2855.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5982,6408,2635.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5983,6408,2590.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5984,6408,3190.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5985,6408,2805.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5986,6408,2485.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5987,6408,665.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5988,6408,2520.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5989,6408,1795.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5990,6408,2150.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5991,6408,2660.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5992,6408,3275.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5993,6408,2065.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5994,6408,1695.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5995,6408,1960.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5996,6408,2650.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5997,6408,2055.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5998,6408,2105.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,5999,6408,1905.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6000,6408,2715.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6001,6408,3275.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6002,6408,2045.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6003,6408,2640.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6004,6408,3920.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6005,6408,3055.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6006,6408,2030.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6007,6408,2480.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6008,6408,1925.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6009,6408,2775.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6010,6408,2845.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6011,6408,4170.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6012,6408,2885.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6013,6408,2795.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6014,6408,2730.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6015,6408,4115.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6016,6408,2860.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6017,6408,3605.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6018,6408,2575.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6019,6408,3260.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6020,6408,1910.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6021,6408,2495.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6022,6408,2730.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6023,6408,2540.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6024,6408,2785.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6025,6408,5305.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6026,6408,3105.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6027,6408,790.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6028,6408,3545.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6029,6408,805.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6030,6408,1820.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6031,6408,705.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6032,6408,7785.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6033,6408,2580.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6034,6408,2995.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6035,6408,3270.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6036,6408,4490.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6037,6408,5510.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6038,6408,3395.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6039,6408,4100.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6040,6408,2475.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6041,6408,4020.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6042,6408,3050.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6043,6408,3070.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6044,6408,2530.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6045,6408,2145.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6046,6408,3445.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6047,6408,3280.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6048,6408,2915.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6049,6408,2785.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6050,6408,3835.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6051,6408,3355.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6052,6408,3250.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6053,6408,1935.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6054,6408,3225.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6055,6408,3440.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6056,6408,3660.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6057,6408,3640.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6058,6408,1690.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6059,6408,2175.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6060,6408,1875.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6061,6408,2165.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6062,6408,2030.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6063,6408,2540.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6064,6408,2750.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6065,6408,2560.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6066,6408,2725.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6067,6408,3350.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6068,6408,3475.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6069,6408,410.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6070,6408,3260.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6071,6408,4190.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6072,6408,805.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6073,6408,2300.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6074,6408,2100.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6075,6408,2775.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6076,6408,1475.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6077,6408,2115.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6078,6408,1195.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,6079,6408,2840.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10926,6749,190.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10927,6749,4130.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10928,6749,2570.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10929,6749,1220.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10930,6749,1300.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10931,6749,1575.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10932,6749,2950.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10933,6749,2690.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10934,6749,2445.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10935,6749,3385.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10936,6749,1020.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10937,6749,2245.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10938,6749,2700.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10939,6749,2830.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10940,6749,3215.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10941,6749,2130.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10942,6749,1780.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10943,6749,1895.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10944,6749,2405.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10945,6749,880.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10946,6749,1180.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10947,6749,2355.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10948,6749,2050.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10949,6749,1485.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10950,6749,1675.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10951,6749,1690.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10952,6749,1740.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10953,6749,1660.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10954,6749,1840.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10955,6749,2415.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10956,6749,965.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10957,6749,870.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10958,6749,1475.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10959,6749,2305.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10960,6749,1250.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10961,6749,2230.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10962,6749,1205.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10963,6749,2050.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10964,6749,2050.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10965,6749,2115.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10966,6749,1785.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10967,6749,1595.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10968,6749,1025.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10969,6749,1175.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10970,6749,1425.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10971,6749,1835.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10972,6749,950.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10973,6749,1065.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10974,6749,1065.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10975,6749,1200.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10976,6749,1830.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10977,6749,2420.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10978,6749,1645.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10979,6749,2270.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10980,6749,3255.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10981,6749,2155.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10982,6749,2370.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10983,6749,2835.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10984,6749,3810.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10985,6749,2520.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10986,6749,2675.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10987,6749,3660.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10988,6749,2765.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10989,6749,2225.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10990,6749,1345.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10991,6749,1825.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10992,6749,3560.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10993,6749,3955.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10994,6749,2700.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10995,6749,4025.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10996,6749,3155.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10997,6749,2905.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10998,6749,2330.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,10999,6749,3395.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11000,6749,4340.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11001,6749,3330.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11002,6749,3755.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11003,6749,3255.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11004,6749,2120.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11005,6749,2925.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11006,6749,2610.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11007,6749,2025.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11008,6749,3565.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11009,6749,4060.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11010,6749,1540.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11011,6749,3825.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11012,6749,3260.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11013,6749,3805.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11014,6749,3270.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11015,6749,3340.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11016,6749,3240.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11017,6749,2110.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11018,6749,1710.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11019,6749,2815.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11020,6749,1855.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11021,6749,3460.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11022,6749,3230.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11023,6749,1155.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11024,6749,3000.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11025,6749,4090.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11026,6749,3060.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11027,6749,1675.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11028,6749,2600.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11029,6749,1995.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11030,6749,3105.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11031,6749,1935.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11032,6749,1345.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11033,6749,3155.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11034,6749,2520.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11035,6749,1950.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11036,6749,3755.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11037,6749,3845.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11038,6749,3210.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11039,6749,3035.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11040,6749,4355.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11041,6749,3825.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11042,6749,3500.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11043,6749,2855.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11044,6749,3055.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11045,6749,2950.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11046,6749,2170.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11047,6749,3390.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11048,6749,3555.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11049,6749,3840.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11050,6749,5830.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11051,6749,3285.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11052,6749,4320.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11053,6749,4725.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11054,6749,4745.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11055,6749,80.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11056,6749,2560.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11057,6749,2590.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11058,6749,2435.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11059,6749,2240.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11060,6749,2800.0,0.2
Total,sum,Personas,6,2022-08-16 19:41:37.322681,11061,6749,2495.0,0.2
