codprov,coddepto,PROV_,DEPTO_,FRACC_,COD_2010,IN1,circuito,distrito_id,seccion_id,seccionprovincial_id,seccion_nombre
09,004,34,056,15,340561512,34056,00039,9,4,0,Pirané
09,004,34,056,15,340561513,34056,00039,9,4,0,Pirané
09,004,34,056,16,340561601,34056,00039,9,4,0,Pirané
09,004,34,056,16,340561602,34056,00041,9,4,0,Pirané
09,004,34,056,16,340561603,34056,00034,9,4,0,Pirané
09,004,34,056,16,340561604,34056,00039,9,4,0,Pirané
09,004,34,056,17,340561701,34056,00041,9,4,0,Pirané
09,004,34,056,17,340561702,34056,00041,9,4,0,Pirané
09,004,34,056,18,340561801,34056,00034,9,4,0,Pirané
09,004,34,056,18,340561802,34056,00042,9,4,0,Pirané
09,004,34,056,18,340561803,34056,00042,9,4,0,Pirané
09,009,34,063,01,340630101,34063,0084A,9,9,0,Ramón Lista
09,009,34,063,01,340630102,34063,00083,9,9,0,Ramón Lista
09,009,34,063,02,340630201,34063,0083C,9,9,0,Ramón Lista
09,009,34,063,02,340630202,34063,0083A,9,9,0,Ramón Lista
09,009,34,063,02,340630203,34063,0083C,9,9,0,Ramón Lista
09,009,34,063,02,340630204,34063,0083A,9,9,0,Ramón Lista
09,009,34,063,02,340630205,34063,0083A,9,9,0,Ramón Lista
09,009,34,063,02,340630206,34063,0083C,9,9,0,Ramón Lista
09,009,34,063,02,340630207,34063,0083C,9,9,0,Ramón Lista
10,012,38,007,01,380070101,38007,00101,10,12,0,Cochinoca
10,012,38,007,01,380070102,38007,0100A,10,12,0,Cochinoca
10,012,38,007,01,380070103,38007,00101,10,12,0,Cochinoca
10,012,38,007,01,380070104,38007,0100A,10,12,0,Cochinoca
10,012,38,007,01,380070105,38007,0099A,10,12,0,Cochinoca
10,012,38,007,01,380070106,38007,0099A,10,12,0,Cochinoca
10,012,38,007,01,380070107,38007,0099A,10,12,0,Cochinoca
10,012,38,007,01,380070108,38007,0099A,10,12,0,Cochinoca
10,012,38,007,01,380070109,38007,0099A,10,12,0,Cochinoca
10,012,38,007,01,380070110,38007,0099A,10,12,0,Cochinoca
10,012,38,007,01,380070111,38007,0099A,10,12,0,Cochinoca
10,012,38,007,02,380070201,38007,0100A,10,12,0,Cochinoca
10,012,38,007,02,380070202,38007,0099A,10,12,0,Cochinoca
10,012,38,007,02,380070203,38007,0099A,10,12,0,Cochinoca
10,012,38,007,02,380070204,38007,0099A,10,12,0,Cochinoca
10,012,38,007,02,380070205,38007,0099A,10,12,0,Cochinoca
10,012,38,007,03,380070301,38007,00103,10,12,0,Cochinoca
10,012,38,007,03,380070302,38007,00107,10,12,0,Cochinoca
10,012,38,007,03,380070303,38007,00107,10,12,0,Cochinoca
10,012,38,007,04,380070401,38007,00105,10,12,0,Cochinoca
10,012,38,007,04,380070402,38007,00105,10,12,0,Cochinoca
10,012,38,007,04,380070403,38007,00107,10,12,0,Cochinoca
10,012,38,007,04,380070404,38007,0106B,10,12,0,Cochinoca
10,012,38,007,04,380070405,38007,0106B,10,12,0,Cochinoca
10,012,38,007,05,380070501,38007,00104,10,12,0,Cochinoca
10,012,38,007,05,380070502,38007,00101,10,12,0,Cochinoca
10,012,38,007,05,380070503,38007,00104,10,12,0,Cochinoca
10,012,38,007,05,380070504,38007,00104,10,12,0,Cochinoca
10,004,38,014,01,380140101,38014,00030,10,4,0,El Carmen
10,004,38,014,01,380140102,38014,00031,10,4,0,El Carmen
10,004,38,014,01,380140103,38014,00031,10,4,0,El Carmen
10,004,38,014,01,380140104,38014,00031,10,4,0,El Carmen
10,004,38,014,01,380140105,38014,00030,10,4,0,El Carmen
10,004,38,014,01,380140106,38014,00030,10,4,0,El Carmen
10,004,38,014,01,380140107,38014,00030,10,4,0,El Carmen
10,004,38,014,01,380140108,38014,00030,10,4,0,El Carmen
10,004,38,014,01,380140109,38014,00031,10,4,0,El Carmen
10,004,38,014,01,380140115,38014,00031,10,4,0,El Carmen
10,004,38,014,01,380140116,38014,00031,10,4,0,El Carmen
10,004,38,014,01,380140117,38014,0033B,10,4,0,El Carmen
10,004,38,014,02,380140201,38014,0033A,10,4,0,El Carmen
10,004,38,014,02,380140202,38014,00035,10,4,0,El Carmen
10,004,38,014,02,380140203,38014,00035,10,4,0,El Carmen
10,004,38,014,02,380140204,38014,00034,10,4,0,El Carmen
10,004,38,014,02,380140205,38014,0033A,10,4,0,El Carmen
10,004,38,014,02,380140206,38014,00034,10,4,0,El Carmen
10,004,38,014,03,380140301,38014,00032,10,4,0,El Carmen
10,004,38,014,03,380140302,38014,00034,10,4,0,El Carmen
10,004,38,014,03,380140303,38014,00034,10,4,0,El Carmen
10,004,38,014,03,380140304,38014,00034,10,4,0,El Carmen
10,004,38,014,03,380140305,38014,00034,10,4,0,El Carmen
10,004,38,014,04,380140401,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140402,38014,00030,10,4,0,El Carmen
10,004,38,014,04,380140403,38014,00030,10,4,0,El Carmen
10,004,38,014,04,380140404,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140405,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140406,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140407,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140408,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140409,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140410,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140411,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140412,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140413,38014,00032,10,4,0,El Carmen
10,004,38,014,04,380140414,38014,00032,10,4,0,El Carmen
10,004,38,014,05,380140501,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140502,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140503,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140504,38014,00029,10,4,0,El Carmen
10,004,38,014,05,380140505,38014,00029,10,4,0,El Carmen
10,004,38,014,05,380140506,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140507,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140508,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140509,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140510,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140511,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140512,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140513,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140514,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140515,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140516,38014,00028,10,4,0,El Carmen
10,004,38,014,05,380140517,38014,00028,10,4,0,El Carmen
10,004,38,014,06,380140601,38014,00030,10,4,0,El Carmen
10,004,38,014,06,380140602,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140603,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140604,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140605,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140606,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140607,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140608,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140609,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140610,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140611,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140612,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140613,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140614,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140615,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140616,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140617,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140618,38014,00031,10,4,0,El Carmen
10,004,38,014,06,380140619,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140701,38014,00030,10,4,0,El Carmen
10,004,38,014,07,380140702,38014,00030,10,4,0,El Carmen
10,004,38,014,07,380140703,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140704,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140705,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140706,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140707,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140708,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140709,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140710,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140711,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140712,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140713,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140714,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140715,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140716,38014,00031,10,4,0,El Carmen
10,004,38,014,07,380140717,38014,00030,10,4,0,El Carmen
10,004,38,014,07,380140718,38014,00031,10,4,0,El Carmen
10,001,38,021,01,380210101,38021,00020,10,1,0,General Belgrano
10,009,38,021,01,380210102,38021,00078,10,1,0,General Belgrano
10,001,38,021,01,380210103,38021,00019,10,1,0,General Belgrano
10,001,38,021,01,380210104,38021,00021,10,1,0,General Belgrano
10,001,38,021,01,380210105,38021,00021,10,1,0,General Belgrano
10,001,38,021,01,380210106,38021,00021,10,1,0,General Belgrano
10,001,38,021,01,380210107,38021,00021,10,1,0,General Belgrano
10,001,38,021,01,380210108,38021,00019,10,1,0,General Belgrano
10,001,38,021,01,380210109,38021,00021,10,1,0,General Belgrano
10,001,38,021,01,380210110,38021,00019,10,1,0,General Belgrano
10,001,38,021,02,380210201,38021,00016,10,1,0,General Belgrano
10,001,38,021,02,380210202,38021,00016,10,1,0,General Belgrano
10,001,38,021,02,380210203,38021,00016,10,1,0,General Belgrano
10,001,38,021,02,380210204,38021,00015,10,1,0,General Belgrano
10,001,38,021,03,380210301,38021,00019,10,1,0,General Belgrano
10,001,38,021,03,380210302,38021,00017,10,1,0,General Belgrano
10,001,38,021,03,380210303,38021,00017,10,1,0,General Belgrano
10,001,38,021,03,380210304,38021,00015,10,1,0,General Belgrano
10,001,38,021,03,380210305,38021,00014,10,1,0,General Belgrano
10,001,38,021,03,380210306,38021,00018,10,1,0,General Belgrano
10,001,38,021,03,380210307,38021,00014,10,1,0,General Belgrano
10,001,38,021,04,380210401,38021,00012,10,1,0,General Belgrano
10,001,38,021,04,380210402,38021,00012,10,1,0,General Belgrano
10,001,38,021,04,380210403,38021,00012,10,1,0,General Belgrano
10,001,38,021,04,380210404,38021,00013,10,1,0,General Belgrano
10,001,38,021,04,380210405,38021,00011,10,1,0,General Belgrano
10,001,38,021,04,380210406,38021,00007,10,1,0,General Belgrano
10,001,38,021,04,380210407,38021,00011,10,1,0,General Belgrano
10,001,38,021,04,380210408,38021,00006,10,1,0,General Belgrano
10,001,38,021,04,380210409,38021,00007,10,1,0,General Belgrano
10,001,38,021,04,380210410,38021,00007,10,1,0,General Belgrano
10,001,38,021,04,380210411,38021,00011,10,1,0,General Belgrano
10,001,38,021,04,380210412,38021,00011,10,1,0,General Belgrano
10,001,38,021,04,380210413,38021,00008,10,1,0,General Belgrano
10,001,38,021,04,380210414,38021,00011,10,1,0,General Belgrano
10,001,38,021,04,380210415,38021,00011,10,1,0,General Belgrano
10,001,38,021,04,380210416,38021,00013,10,1,0,General Belgrano
10,001,38,021,04,380210417,38021,0010B,10,1,0,General Belgrano
10,001,38,021,04,380210418,38021,0010B,10,1,0,General Belgrano
10,001,38,021,04,380210419,38021,00007,10,1,0,General Belgrano
10,001,38,021,05,380210501,38021,00018,10,1,0,General Belgrano
10,001,38,021,05,380210502,38021,00018,10,1,0,General Belgrano
10,001,38,021,05,380210503,38021,00018,10,1,0,General Belgrano
10,001,38,021,05,380210504,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210505,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210506,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210507,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210508,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210509,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210510,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210511,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210512,38021,00018,10,1,0,General Belgrano
10,001,38,021,05,380210513,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210514,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210515,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210516,38021,00018,10,1,0,General Belgrano
10,001,38,021,05,380210517,38021,00018,10,1,0,General Belgrano
10,001,38,021,05,380210518,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210519,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210520,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210521,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210522,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210523,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210524,38021,00018,10,1,0,General Belgrano
10,001,38,021,05,380210525,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210526,38021,00014,10,1,0,General Belgrano
10,001,38,021,05,380210527,38021,00014,10,1,0,General Belgrano
10,001,38,021,06,380210601,38021,00004,10,1,0,General Belgrano
10,001,38,021,06,380210602,38021,00004,10,1,0,General Belgrano
10,001,38,021,06,380210603,38021,00004,10,1,0,General Belgrano
10,001,38,021,06,380210604,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210605,38021,00002,10,1,0,General Belgrano
10,001,38,021,06,380210606,38021,00002,10,1,0,General Belgrano
10,001,38,021,06,380210607,38021,00003,10,1,0,General Belgrano
10,001,38,021,06,380210608,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210609,38021,00003,10,1,0,General Belgrano
10,001,38,021,06,380210610,38021,00002,10,1,0,General Belgrano
10,001,38,021,06,380210611,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210612,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210613,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210614,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210615,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210616,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210617,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210618,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210619,38021,00001,10,1,0,General Belgrano
10,001,38,021,06,380210620,38021,00004,10,1,0,General Belgrano
10,001,38,021,06,380210621,38021,00004,10,1,0,General Belgrano
10,001,38,021,07,380210701,38021,00011,10,1,0,General Belgrano
10,001,38,021,07,380210702,38021,00005,10,1,0,General Belgrano
10,001,38,021,07,380210703,38021,00005,10,1,0,General Belgrano
10,001,38,021,07,380210704,38021,00004,10,1,0,General Belgrano
10,001,38,021,07,380210705,38021,00004,10,1,0,General Belgrano
10,001,38,021,07,380210706,38021,00003,10,1,0,General Belgrano
10,001,38,021,07,380210707,38021,00005,10,1,0,General Belgrano
10,001,38,021,07,380210708,38021,00005,10,1,0,General Belgrano
10,001,38,021,07,380210709,38021,00003,10,1,0,General Belgrano
10,001,38,021,07,380210710,38021,00003,10,1,0,General Belgrano
10,001,38,021,07,380210711,38021,00011,10,1,0,General Belgrano
10,001,38,021,07,380210712,38021,00006,10,1,0,General Belgrano
10,001,38,021,07,380210713,38021,00006,10,1,0,General Belgrano
10,001,38,021,07,380210714,38021,00006,10,1,0,General Belgrano
10,001,38,021,07,380210715,38021,00006,10,1,0,General Belgrano
10,001,38,021,07,380210716,38021,00006,10,1,0,General Belgrano
10,001,38,021,07,380210717,38021,00006,10,1,0,General Belgrano
10,001,38,021,07,380210718,38021,00006,10,1,0,General Belgrano
10,001,38,021,07,380210719,38021,00004,10,1,0,General Belgrano
10,001,38,021,07,380210720,38021,00005,10,1,0,General Belgrano
10,001,38,021,07,380210721,38021,00005,10,1,0,General Belgrano
10,001,38,021,08,380210801,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210802,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210803,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210804,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210805,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210806,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210807,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210808,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210809,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210810,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210811,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210812,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210813,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210814,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210815,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210816,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210817,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210818,38021,00008,10,1,0,General Belgrano
10,001,38,021,08,380210819,38021,00008,10,1,0,General Belgrano
10,001,38,021,08,380210820,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210821,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210822,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210823,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210824,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210825,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210826,38021,00007,10,1,0,General Belgrano
10,001,38,021,08,380210827,38021,00007,10,1,0,General Belgrano
10,001,38,021,09,380210901,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210902,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210903,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210904,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210905,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210906,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210907,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210908,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210909,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210910,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210911,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210912,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210913,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210914,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210915,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210916,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210917,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210918,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210919,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210920,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210921,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210922,38021,00008,10,1,0,General Belgrano
10,001,38,021,09,380210923,38021,00008,10,1,0,General Belgrano
10,001,38,021,10,380211001,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211002,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211003,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211004,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211005,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211006,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211007,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211008,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211009,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211010,38021,00009,10,1,0,General Belgrano
10,001,38,021,10,380211011,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211012,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211013,38021,0010A,10,1,0,General Belgrano
10,001,38,021,10,380211014,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211101,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211102,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211103,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211104,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211105,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211106,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211107,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211108,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211109,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211110,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211111,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211112,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211113,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211114,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211115,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211116,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211117,38021,0010A,10,1,0,General Belgrano
10,001,38,021,11,380211118,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211201,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211202,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211203,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211204,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211205,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211206,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211207,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211208,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211209,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211210,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211211,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211212,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211213,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211214,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211215,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211216,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211217,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211218,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211219,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211220,38021,0010A,10,1,0,General Belgrano
10,001,38,021,12,380211221,38021,0010A,10,1,0,General Belgrano
10,001,38,021,13,380211301,38021,0010A,10,1,0,General Belgrano
10,001,38,021,13,380211302,38021,0010A,10,1,0,General Belgrano
10,001,38,021,13,380211303,38021,0010A,10,1,0,General Belgrano
10,001,38,021,13,380211304,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211305,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211306,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211307,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211308,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211309,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211310,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211311,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211312,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211313,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211314,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211315,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211316,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211317,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211318,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211319,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211320,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211321,38021,0010B,10,1,0,General Belgrano
10,001,38,021,13,380211322,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211401,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211402,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211403,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211404,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211405,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211406,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211407,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211408,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211409,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211410,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211411,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211412,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211413,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211414,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211415,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211416,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211417,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211418,38021,0010B,10,1,0,General Belgrano
10,001,38,021,14,380211419,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211501,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211502,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211503,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211504,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211505,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211506,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211507,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211508,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211509,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211510,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211511,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211512,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211513,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211514,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211515,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211516,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211517,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211518,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211519,38021,0010B,10,1,0,General Belgrano
10,001,38,021,15,380211520,38021,0010B,10,1,0,General Belgrano
10,011,38,028,01,380280101,38028,0096A,10,11,0,Humahuaca
10,011,38,028,01,380280102,38028,0096B,10,11,0,Humahuaca
10,011,38,028,01,380280103,38028,00094,10,11,0,Humahuaca
10,011,38,028,02,380280201,38028,00093,10,11,0,Humahuaca
10,011,38,028,02,380280202,38028,00098,10,11,0,Humahuaca
10,011,38,028,02,380280203,38028,00098,10,11,0,Humahuaca
10,011,38,028,02,380280204,38028,00091,10,11,0,Humahuaca
10,011,38,028,02,380280205,38028,00098,10,11,0,Humahuaca
